new_customer_id,Tenure Months,Churn Label,churn_date
687026,70,No,6/17/2020
06213,53,No,6/18/2020
52684,62,No,6/19/2020
533410,60,No,6/20/2020
624213,23,No,6/21/2020
935921,67,No,6/22/2020
478215,71,No,6/23/2020
647915,25,No,6/24/2020
71291,5,No,6/25/2020
418914,26,No,6/26/2020
55622,1,No,6/27/2020
12829,70,No,6/28/2020
91276,72,No,6/29/2020
164118,32,No,6/30/2020
699415,14,No,7/1/2020
134621,13,No,7/2/2020
293324,46,No,7/3/2020
546117,43,No,7/4/2020
483525,39,No,7/5/2020
316425,57,No,7/6/2020
088723,53,No,7/7/2020
46609,18,No,7/8/2020
767026,58,No,7/9/2020
808921,71,No,7/10/2020
008015,35,No,7/11/2020
391614,3,No,7/12/2020
680719,38,No,7/13/2020
82218,35,No,7/14/2020
523214,47,No,7/15/2020
896719,14,No,7/16/2020
446811,20,No,7/17/2020
04555,66,No,7/18/2020
89441,15,No,7/19/2020
554214,42,No,7/20/2020
712618,17,No,7/21/2020
53709,37,No,7/22/2020
67898,12,No,7/23/2020
90875,60,No,7/24/2020
679125,18,No,7/25/2020
60772,3,No,7/26/2020
001313,9,No,7/27/2020
826825,56,No,7/28/2020
429119,7,No,7/29/2020
69809,69,No,7/30/2020
00408,54,No,7/31/2020
07847,62,No,8/1/2020
22944,62,No,8/2/2020
087210,17,No,8/3/2020
305513,9,No,8/4/2020
909123,64,No,8/5/2020
71159,72,No,8/6/2020
84964,30,No,8/7/2020
204022,49,No,8/8/2020
906822,61,No,8/9/2020
017819,47,No,8/10/2020
038418,20,No,8/11/2020
12991,70,No,8/12/2020
452522,54,No,8/13/2020
154312,61,No,8/14/2020
27883,13,No,8/15/2020
031917,3,No,8/16/2020
212019,25,No,8/17/2020
00966,30,No,8/18/2020
066815,21,No,8/19/2020
650726,23,No,8/20/2020
94088,45,No,8/21/2020
559319,24,No,8/22/2020
67668,56,No,8/23/2020
76175,1,No,8/24/2020
922026,55,No,8/25/2020
22269,72,No,8/26/2020
072322,45,No,8/27/2020
55297,47,No,8/28/2020
999221,2,No,8/29/2020
474123,2,No,8/30/2020
662521,12,No,8/31/2020
62442,69,No,9/1/2020
100414,56,No,9/2/2020
125119,4,No,9/3/2020
261216,64,No,9/4/2020
848016,62,No,9/5/2020
87809,63,No,9/6/2020
459826,53,No,9/7/2020
125719,5,No,9/8/2020
968111,49,No,9/9/2020
718215,62,No,9/10/2020
50955,55,No,9/11/2020
70053,71,No,9/12/2020
482123,72,No,9/13/2020
47301,36,No,9/14/2020
34526,25,No,9/15/2020
238812,72,No,9/16/2020
953114,36,No,9/17/2020
626015,1,No,9/18/2020
438921,72,No,9/19/2020
871112,59,No,9/20/2020
898515,1,No,9/21/2020
880026,30,No,9/22/2020
26166,64,No,9/23/2020
99686,63,No,9/24/2020
310816,72,No,9/25/2020
83906,62,No,9/26/2020
30222,67,No,9/27/2020
624820,70,No,9/28/2020
67297,20,No,9/29/2020
619826,5,No,9/30/2020
598915,24,No,10/1/2020
12913,72,No,10/2/2020
979519,66,No,10/3/2020
32309,45,No,10/4/2020
004218,69,No,10/5/2020
494518,28,No,10/6/2020
186614,36,No,10/7/2020
394124,42,No,10/8/2020
16613,48,No,10/9/2020
515818,11,No,10/10/2020
978825,7,No,10/11/2020
927710,3,No,10/12/2020
190725,8,No,10/13/2020
894725,32,No,10/14/2020
316115,60,No,10/15/2020
011418,10,No,10/16/2020
456514,71,No,10/17/2020
668222,43,No,10/18/2020
647522,23,No,10/19/2020
391013,72,No,10/20/2020
066123,22,No,10/21/2020
753718,1,No,10/22/2020
46563,69,No,10/23/2020
012119,50,No,10/24/2020
373312,15,No,10/25/2020
62656,31,No,10/26/2020
13714,0,No,10/27/2020
20173,8,No,10/28/2020
769011,64,No,10/29/2020
05362,28,No,10/30/2020
22939,57,No,10/31/2020
546914,19,No,11/1/2020
262520,51,No,11/2/2020
41028,67,No,11/3/2020
72667,11,No,11/4/2020
772222,72,No,11/5/2020
707317,66,No,11/6/2020
562418,9,No,11/7/2020
019610,9,No,11/8/2020
713025,48,No,11/9/2020
927212,10,No,11/10/2020
30844,72,No,11/11/2020
108413,51,No,11/12/2020
42388,61,No,11/13/2020
62503,54,No,11/14/2020
547810,33,No,11/15/2020
75969,27,No,11/16/2020
979323,23,No,11/17/2020
42918,1,No,11/18/2020
899925,45,No,11/19/2020
18396,39,No,11/20/2020
307113,72,No,11/21/2020
16972,58,No,11/22/2020
056211,70,No,11/23/2020
113119,61,No,11/24/2020
371715,2,No,11/25/2020
453823,46,No,11/26/2020
943218,48,No,11/27/2020
80608,64,No,11/28/2020
768424,72,No,11/29/2020
908921,12,No,11/30/2020
80391,72,No,12/1/2020
98851,29,No,12/2/2020
193413,33,No,12/3/2020
259225,1,No,12/4/2020
227210,62,No,12/5/2020
87143,4,No,12/6/2020
35695,24,No,12/7/2020
313114,14,No,12/8/2020
752125,3,No,12/9/2020
237314,8,No,12/10/2020
197011,35,No,12/11/2020
933719,66,No,12/12/2020
089521,8,No,12/13/2020
567822,71,No,12/14/2020
59773,43,No,12/15/2020
26922,29,No,12/16/2020
18307,65,No,12/17/2020
53022,35,No,12/18/2020
522321,64,No,12/19/2020
485926,58,No,12/20/2020
565123,18,No,12/21/2020
935022,67,No,12/22/2020
349812,63,No,12/23/2020
87853,60,No,12/24/2020
387019,70,No,12/25/2020
756017,48,No,12/26/2020
707724,12,No,12/27/2020
87527,71,No,12/28/2020
689619,44,No,12/29/2020
465215,45,No,12/30/2020
651021,23,No,12/31/2020
67182,43,No,1/1/2021
90464,35,No,1/2/2021
643912,9,No,1/3/2021
905222,65,No,1/4/2021
166610,27,No,1/5/2021
577711,40,No,1/6/2021
767719,8,No,1/7/2021
24805,58,No,1/8/2021
32538,52,No,1/9/2021
70558,3,No,1/10/2021
551425,41,No,1/11/2021
32111,20,No,1/12/2021
84454,1,No,1/13/2021
295814,23,No,1/14/2021
680625,6,No,1/15/2021
173524,8,No,1/16/2021
689016,18,No,1/17/2021
02223,52,No,1/18/2021
589915,31,No,1/19/2021
86819,29,No,1/20/2021
162125,36,No,1/21/2021
636217,42,No,1/22/2021
30702,60,No,1/23/2021
623416,22,No,1/24/2021
982417,36,No,1/25/2021
42839,9,No,1/26/2021
186615,1,No,1/27/2021
820513,12,No,1/28/2021
89701,23,No,1/29/2021
94802,62,No,1/30/2021
697920,8,No,1/31/2021
977723,31,No,2/1/2021
949519,45,No,2/2/2021
604821,69,No,2/3/2021
50674,2,No,2/4/2021
62816,44,No,2/5/2021
889811,39,No,2/6/2021
924220,72,No,2/7/2021
929019,13,No,2/8/2021
07438,51,No,2/9/2021
22772,71,No,2/10/2021
503516,56,No,2/11/2021
869523,1,No,2/12/2021
654310,23,No,2/13/2021
801626,66,No,2/14/2021
86059,1,No,2/15/2021
641625,11,No,2/16/2021
447222,52,No,2/17/2021
319520,3,No,2/18/2021
312825,51,No,2/19/2021
17283,64,No,2/20/2021
704120,37,No,2/21/2021
50147,13,No,2/22/2021
57242,49,No,2/23/2021
048119,45,No,2/24/2021
17697,18,No,2/25/2021
881923,68,No,2/26/2021
74271,54,No,2/27/2021
281116,23,No,2/28/2021
789816,71,No,3/1/2021
99725,67,No,3/2/2021
93149,14,No,3/3/2021
579910,63,No,3/4/2021
192111,41,No,3/5/2021
619818,17,No,3/6/2021
292411,56,No,3/7/2021
19257,5,No,3/8/2021
61844,3,No,3/9/2021
920726,37,No,3/10/2021
932717,8,No,3/11/2021
16564,63,No,3/12/2021
301222,7,No,3/13/2021
29841,3,No,3/14/2021
064025,72,No,3/15/2021
809612,19,No,3/16/2021
976418,59,No,3/17/2021
710721,35,No,3/18/2021
48817,14,No,3/19/2021
78764,69,No,3/20/2021
790514,7,No,3/21/2021
288223,69,No,3/22/2021
20917,72,No,3/23/2021
50716,4,No,3/24/2021
279621,63,No,3/25/2021
24291,72,No,3/26/2021
979815,46,No,3/27/2021
379414,30,No,3/28/2021
519317,63,No,3/29/2021
71141,60,No,3/30/2021
552214,25,No,3/31/2021
995725,6,No,4/1/2021
651811,22,No,4/2/2021
22451,31,No,4/3/2021
777617,39,No,4/4/2021
931317,26,No,4/5/2021
46726,12,No,4/6/2021
981824,2,No,4/7/2021
73385,39,No,4/8/2021
825914,7,No,4/9/2021
32234,4,No,4/10/2021
69687,55,No,4/11/2021
47515,72,No,4/12/2021
143626,10,No,4/13/2021
329216,11,No,4/14/2021
07994,15,No,4/15/2021
30706,23,No,4/16/2021
281219,1,No,4/17/2021
501423,47,No,4/18/2021
531220,15,No,4/19/2021
099315,68,No,4/20/2021
71084,21,No,4/21/2021
278210,21,No,4/22/2021
51272,56,No,4/23/2021
27206,6,No,4/24/2021
990614,65,No,4/25/2021
452224,42,No,4/26/2021
37665,68,No,4/27/2021
593919,48,No,4/28/2021
815221,50,No,4/29/2021
735111,7,No,4/30/2021
764318,63,No,5/1/2021
824619,17,No,5/2/2021
062024,4,No,5/3/2021
648517,62,No,5/4/2021
732122,2,No,5/5/2021
53273,48,No,5/6/2021
755211,27,No,5/7/2021
581610,70,No,5/8/2021
292717,46,No,5/9/2021
626519,69,No,5/10/2021
794118,65,No,5/11/2021
637414,72,No,5/12/2021
238711,17,No,5/13/2021
358423,51,No,5/14/2021
33992,51,No,5/15/2021
19714,72,No,5/16/2021
337416,34,No,5/17/2021
38134,67,No,5/18/2021
281218,49,No,5/19/2021
651816,53,No,5/20/2021
493911,27,No,5/21/2021
59307,69,No,5/22/2021
602211,2,No,5/23/2021
236121,46,No,5/24/2021
603518,54,No,5/25/2021
95044,20,No,5/26/2021
50352,11,No,5/27/2021
62674,30,No,5/28/2021
353321,68,No,5/29/2021
243912,38,No,5/30/2021
147822,1,No,5/31/2021
99958,63,No,6/1/2021
298816,3,No,6/2/2021
137115,48,No,6/3/2021
49999,66,No,6/4/2021
88831,68,No,6/5/2021
235118,7,No,6/6/2021
59802,72,No,6/7/2021
14984,29,No,6/8/2021
946923,37,No,6/9/2021
258122,59,No,6/10/2021
742623,60,No,6/11/2021
285113,27,No,6/12/2021
330720,17,No,6/13/2021
66256,58,No,6/14/2021
296713,1,No,6/15/2021
81898,53,No,6/16/2021
416311,35,No,6/17/2021
350014,68,No,6/18/2021
117120,47,No,6/19/2021
37616,65,No,6/20/2021
121914,9,No,6/21/2021
83884,8,No,6/22/2021
44032,14,No,6/23/2021
965917,45,No,6/24/2021
540526,8,No,6/25/2021
144215,66,No,6/26/2021
47371,72,No,6/27/2021
28083,23,No,6/28/2021
079320,4,No,6/29/2021
328323,6,No,6/30/2021
10605,67,No,7/1/2021
099917,7,No,7/2/2021
545113,56,No,7/3/2021
483623,72,No,7/4/2021
92252,72,No,7/5/2021
035422,23,No,7/6/2021
442217,35,No,7/7/2021
936519,27,No,7/8/2021
833215,12,No,7/9/2021
47352,40,No,7/10/2021
027410,7,No,7/11/2021
574025,70,No,7/12/2021
891719,60,No,7/13/2021
169613,39,No,7/14/2021
735923,72,No,7/15/2021
490626,54,No,7/16/2021
37957,63,No,7/17/2021
129816,71,No,7/18/2021
62234,42,No,7/19/2021
696113,47,No,7/20/2021
815823,11,No,7/21/2021
49186,55,No,7/22/2021
07272,69,No,7/23/2021
48543,3,No,7/24/2021
328013,30,No,7/25/2021
643519,5,No,7/26/2021
996423,71,No,7/27/2021
630311,29,No,7/28/2021
17023,52,No,7/29/2021
89323,68,No,7/30/2021
03863,46,No,7/31/2021
551518,8,No,8/1/2021
04041,72,No,8/2/2021
727914,17,No,8/3/2021
208122,3,No,8/4/2021
640721,2,No,8/5/2021
90608,51,No,8/6/2021
258725,6,No,8/7/2021
739819,3,No,8/8/2021
59356,17,No,8/9/2021
195818,30,No,8/10/2021
513618,31,No,8/11/2021
834513,45,No,8/12/2021
82262,64,No,8/13/2021
97059,61,No,8/14/2021
101515,1,No,8/15/2021
204024,72,No,8/16/2021
88879,7,No,8/17/2021
864610,66,No,8/18/2021
122211,40,No,8/19/2021
01067,16,No,8/20/2021
376822,67,No,8/21/2021
895223,41,No,8/22/2021
241820,56,No,8/23/2021
396318,72,No,8/24/2021
854026,54,No,8/25/2021
132018,52,No,8/26/2021
413710,50,No,8/27/2021
78013,27,No,8/28/2021
20572,72,No,8/29/2021
365817,62,No,8/30/2021
18032,12,No,8/31/2021
013424,44,No,9/1/2021
695020,54,No,9/2/2021
58486,68,No,9/3/2021
22436,20,No,9/4/2021
251113,50,No,9/5/2021
535611,58,No,9/6/2021
947024,35,No,9/7/2021
65193,2,No,9/8/2021
390213,63,No,9/9/2021
040923,58,No,9/10/2021
876311,27,No,9/11/2021
366923,71,No,9/12/2021
305522,63,No,9/13/2021
314411,71,No,9/14/2021
200717,68,No,9/15/2021
520716,1,No,9/16/2021
23076,65,No,9/17/2021
560524,72,No,9/18/2021
21551,28,No,9/19/2021
61811,72,No,9/20/2021
50918,2,No,9/21/2021
251912,60,No,9/22/2021
862321,26,No,9/23/2021
156812,68,No,9/24/2021
77898,42,No,9/25/2021
74163,57,No,9/26/2021
25863,54,No,9/27/2021
234811,44,No,9/28/2021
84015,42,No,9/29/2021
41939,72,No,9/30/2021
537714,71,No,10/1/2021
247412,23,No,10/2/2021
083917,30,No,10/3/2021
350615,35,No,10/4/2021
665022,1,No,10/5/2021
217816,22,No,10/6/2021
749220,7,No,10/7/2021
277313,36,No,10/8/2021
601612,34,No,10/9/2021
786011,72,No,10/10/2021
896611,36,No,10/11/2021
514917,71,No,10/12/2021
207024,23,No,10/13/2021
20852,17,No,10/14/2021
08178,1,No,10/15/2021
544216,12,No,10/16/2021
192717,72,No,10/17/2021
166313,1,No,10/18/2021
566317,72,No,10/19/2021
445013,60,No,10/20/2021
67014,61,No,10/21/2021
75541,6,No,10/22/2021
079425,72,No,10/23/2021
54232,32,No,10/24/2021
690822,65,No,10/25/2021
29595,45,No,10/26/2021
183921,42,No,10/27/2021
303025,8,No,10/28/2021
732111,32,No,10/29/2021
340224,22,No,10/30/2021
82861,1,No,10/31/2021
835623,1,No,11/1/2021
80584,54,No,11/2/2021
935026,4,No,11/3/2021
895810,56,No,11/4/2021
69597,45,No,11/5/2021
317323,71,No,11/6/2021
12658,59,No,11/7/2021
411521,69,No,11/8/2021
736920,19,No,11/9/2021
109811,55,No,11/10/2021
719024,38,No,11/11/2021
353718,47,No,11/12/2021
52962,46,No,11/13/2021
935910,65,No,11/14/2021
32794,71,No,11/15/2021
052322,52,No,11/16/2021
95759,6,No,11/17/2021
710513,26,No,11/18/2021
70646,48,No,11/19/2021
794021,64,No,11/20/2021
396119,1,No,11/21/2021
70102,72,No,11/22/2021
35668,1,No,11/23/2021
30629,51,No,11/24/2021
993816,41,No,11/25/2021
097311,72,No,11/26/2021
51298,43,No,11/27/2021
96373,72,No,11/28/2021
394610,47,No,11/29/2021
78733,72,No,11/30/2021
046323,3,No,12/1/2021
452417,26,No,12/2/2021
58325,29,No,12/3/2021
203910,27,No,12/4/2021
721710,24,No,12/5/2021
66956,67,No,12/6/2021
989417,23,No,12/7/2021
806925,14,No,12/8/2021
163614,4,No,12/9/2021
346623,16,No,12/10/2021
928116,46,No,12/11/2021
363822,68,No,12/12/2021
74599,38,No,12/13/2021
856315,17,No,12/14/2021
07545,4,No,12/15/2021
577726,12,No,12/16/2021
19519,72,No,12/17/2021
331814,3,No,12/18/2021
102218,41,No,12/19/2021
23616,40,No,12/20/2021
227221,7,No,12/21/2021
823221,69,No,12/22/2021
375025,7,No,12/23/2021
663711,5,No,12/24/2021
566813,72,No,12/25/2021
012917,44,No,12/26/2021
71883,65,No,12/27/2021
53563,3,No,12/28/2021
32213,24,No,12/29/2021
321910,72,No,12/30/2021
280114,24,No,12/31/2021
462326,22,No,1/1/2022
673222,70,No,1/2/2022
82011,25,No,1/3/2022
76963,37,No,1/4/2022
18453,22,No,1/5/2022
212322,59,No,1/6/2022
201817,1,No,1/7/2022
279222,3,No,1/8/2022
740910,53,No,1/9/2022
324713,1,No,1/10/2022
196419,20,No,1/11/2022
72974,51,No,1/12/2022
22393,51,No,1/13/2022
085421,13,No,1/14/2022
724312,1,No,1/15/2022
826711,1,No,1/16/2022
489022,63,No,1/17/2022
926123,3,No,1/18/2022
376413,46,No,1/19/2022
744225,1,No,1/20/2022
82292,71,No,1/21/2022
74498,55,No,1/22/2022
550423,70,No,1/23/2022
846616,67,No,1/24/2022
87359,14,No,1/25/2022
056413,20,No,1/26/2022
070118,49,No,1/27/2022
00195,72,No,1/28/2022
561916,46,No,1/29/2022
373724,24,No,1/30/2022
58823,5,No,1/31/2022
584617,33,No,2/1/2022
444511,42,No,2/2/2022
35111,23,No,2/3/2022
79678,8,No,2/4/2022
243018,66,No,2/5/2022
37232,24,No,2/6/2022
544723,53,No,2/7/2022
51103,60,No,2/8/2022
442515,20,No,2/9/2022
789217,23,No,2/10/2022
96759,72,No,2/11/2022
470313,21,No,2/12/2022
56929,31,No,2/13/2022
06024,57,No,2/14/2022
220813,45,No,2/15/2022
196021,10,No,2/16/2022
31906,14,No,2/17/2022
733618,27,No,2/18/2022
771010,69,No,2/19/2022
988513,35,No,2/20/2022
060713,45,No,2/21/2022
336519,17,No,2/22/2022
80222,22,No,2/23/2022
999312,67,No,2/24/2022
02663,67,No,2/25/2022
702015,9,No,2/26/2022
397717,5,No,2/27/2022
00174,54,No,2/28/2022
763915,70,No,3/1/2022
149217,53,No,3/2/2022
732815,31,No,3/3/2022
441812,13,No,3/4/2022
51551,28,No,3/5/2022
10877,38,No,3/6/2022
254611,52,No,3/7/2022
018118,62,No,3/8/2022
598916,16,No,3/9/2022
827215,12,No,3/10/2022
148816,72,No,3/11/2022
03087,71,No,3/12/2022
37786,24,No,3/13/2022
445218,15,No,3/14/2022
309012,2,No,3/15/2022
53491,5,No,3/16/2022
972010,41,No,3/17/2022
81008,43,No,3/18/2022
87755,1,No,3/19/2022
83099,1,No,3/20/2022
73988,71,No,3/21/2022
35467,7,No,3/22/2022
736125,28,No,3/23/2022
65572,16,No,3/24/2022
255017,7,No,3/25/2022
751910,69,No,3/26/2022
253815,1,No,3/27/2022
854313,3,No,3/28/2022
117019,69,No,3/29/2022
487210,71,No,3/30/2022
53462,69,No,3/31/2022
203812,48,No,4/1/2022
12162,45,No,4/2/2022
413814,51,No,4/3/2022
07442,72,No,4/4/2022
74839,37,No,4/5/2022
524811,71,No,4/6/2022
799613,66,No,4/7/2022
783316,51,No,4/8/2022
706115,30,No,4/9/2022
515318,34,No,4/10/2022
185217,64,No,4/11/2022
483222,65,No,4/12/2022
907912,47,No,4/13/2022
33925,67,No,4/14/2022
598623,39,No,4/15/2022
30612,14,No,4/16/2022
790120,56,No,4/17/2022
722816,14,No,4/18/2022
774617,16,No,4/19/2022
58048,70,No,4/20/2022
99196,72,No,4/21/2022
593420,23,No,4/22/2022
348611,21,No,4/23/2022
678424,36,No,4/24/2022
39334,50,No,4/25/2022
66615,48,No,4/26/2022
895720,50,No,4/27/2022
225116,72,No,4/28/2022
555518,10,No,4/29/2022
10576,18,No,4/30/2022
808712,9,No,5/1/2022
41372,2,No,5/2/2022
21902,40,No,5/3/2022
62276,69,No,5/4/2022
291123,18,No,5/5/2022
720616,11,No,5/6/2022
45476,55,No,5/7/2022
742223,33,No,5/8/2022
08429,46,No,5/9/2022
35218,34,No,5/10/2022
374426,3,No,5/11/2022
33734,30,No,5/12/2022
838319,33,No,5/13/2022
760717,45,No,5/14/2022
770716,40,No,5/15/2022
89848,71,No,5/16/2022
41394,72,No,5/17/2022
97794,22,No,5/18/2022
98056,46,No,5/19/2022
579325,55,No,5/20/2022
06739,1,No,5/21/2022
41236,12,No,5/22/2022
88199,31,No,5/23/2022
831121,67,No,5/24/2022
58585,1,No,5/25/2022
116315,41,No,5/26/2022
565613,42,No,5/27/2022
608215,23,No,5/28/2022
897415,1,No,5/29/2022
401025,56,No,5/30/2022
13796,15,No,5/31/2022
86127,12,No,6/1/2022
62883,54,No,6/2/2022
81608,7,No,6/3/2022
66489,16,No,6/4/2022
42232,21,No,6/5/2022
407922,30,No,6/6/2022
176323,3,No,6/7/2022
139121,11,No,6/8/2022
889410,62,No,6/9/2022
202322,18,No,6/10/2022
13457,6,No,6/11/2022
201413,46,No,6/12/2022
56286,21,No,6/13/2022
256023,68,No,6/14/2022
02489,1,No,6/15/2022
79784,25,No,6/16/2022
433521,24,No,6/17/2022
17845,51,No,6/18/2022
92976,57,No,6/19/2022
800725,15,No,6/20/2022
71018,72,No,6/21/2022
66353,28,No,6/22/2022
545325,70,No,6/23/2022
503912,13,No,6/24/2022
293122,59,No,6/25/2022
641816,62,No,6/26/2022
822015,21,No,6/27/2022
399523,2,No,6/28/2022
189517,1,No,6/29/2022
203815,4,No,6/30/2022
117816,19,No,7/1/2022
262622,67,No,7/2/2022
287818,72,No,7/3/2022
16574,53,No,7/4/2022
731113,5,No,7/5/2022
737523,71,No,7/6/2022
113624,50,No,7/7/2022
25306,56,No,7/8/2022
68444,2,No,7/9/2022
59707,46,No,7/10/2022
887924,71,No,7/11/2022
368913,29,No,7/12/2022
419516,69,No,7/13/2022
500324,71,No,7/14/2022
76226,56,No,7/15/2022
692214,56,No,7/16/2022
989114,28,No,7/17/2022
61319,19,No,7/18/2022
85481,66,No,7/19/2022
97984,17,No,7/20/2022
853221,52,No,7/21/2022
62964,19,No,7/22/2022
795122,36,No,7/23/2022
481525,72,No,7/24/2022
038014,34,No,7/25/2022
436513,8,No,7/26/2022
703620,69,No,7/27/2022
58021,50,No,7/28/2022
80766,10,No,7/29/2022
519725,12,No,7/30/2022
43127,70,No,7/31/2022
849512,64,No,8/1/2022
083910,66,No,8/2/2022
549423,71,No,8/3/2022
130221,20,No,8/4/2022
22345,72,No,8/5/2022
86199,71,No,8/6/2022
837812,38,No,8/7/2022
11537,33,No,8/8/2022
329817,23,No,8/9/2022
07884,58,No,8/10/2022
359725,70,No,8/11/2022
349612,4,No,8/12/2022
524221,45,No,8/13/2022
647919,36,No,8/14/2022
809722,54,No,8/15/2022
45008,23,No,8/16/2022
991711,41,No,8/17/2022
342026,5,No,8/18/2022
221212,27,No,8/19/2022
13939,1,No,8/20/2022
806918,67,No,8/21/2022
33987,72,No,8/22/2022
290823,56,No,8/23/2022
33781,44,No,8/24/2022
101317,66,No,8/25/2022
60506,69,No,8/26/2022
036218,40,No,8/27/2022
95544,30,No,8/28/2022
55271,11,No,8/29/2022
08294,15,No,8/30/2022
139921,11,No,8/31/2022
181310,64,No,9/1/2022
033616,72,No,9/2/2022
732215,72,No,9/3/2022
953722,1,No,9/4/2022
495720,15,No,9/5/2022
205416,60,No,9/6/2022
91508,56,No,9/7/2022
903017,8,No,9/8/2022
312623,49,No,9/9/2022
717623,70,No,9/10/2022
57329,52,No,9/11/2022
92397,72,No,9/12/2022
72052,40,No,9/13/2022
00935,40,No,9/14/2022
806418,1,No,9/15/2022
021917,30,No,9/16/2022
91689,44,No,9/17/2022
001521,7,No,9/18/2022
53341,72,No,9/19/2022
275419,8,No,9/20/2022
896310,3,No,9/21/2022
146512,8,No,9/22/2022
21354,5,No,9/23/2022
405617,72,No,9/24/2022
740110,54,No,9/25/2022
93396,72,No,9/26/2022
47064,1,No,9/27/2022
667013,69,No,9/28/2022
617716,48,No,9/29/2022
48138,8,No,9/30/2022
757911,71,No,10/1/2022
84025,67,No,10/2/2022
49474,34,No,10/3/2022
724514,3,No,10/4/2022
000215,9,No,10/5/2022
332415,71,No,10/6/2022
541415,57,No,10/7/2022
496723,72,No,10/8/2022
855215,48,No,10/9/2022
84992,18,No,10/10/2022
915417,43,No,10/11/2022
81972,72,No,10/12/2022
25777,35,No,10/13/2022
936715,4,No,10/14/2022
677021,49,No,10/15/2022
64638,71,No,10/16/2022
792822,11,No,10/17/2022
118723,63,No,10/18/2022
977615,65,No,10/19/2022
130618,49,No,10/20/2022
309716,4,No,10/21/2022
226619,72,No,10/22/2022
086916,26,No,10/23/2022
423810,35,No,10/24/2022
297225,57,No,10/25/2022
11046,28,No,10/26/2022
28099,25,No,10/27/2022
54995,47,No,10/28/2022
49816,57,No,10/29/2022
912116,16,No,10/30/2022
31139,5,No,10/31/2022
42772,72,No,11/1/2022
023420,48,No,11/2/2022
430420,68,No,11/3/2022
15521,30,No,11/4/2022
26376,3,No,11/5/2022
979613,14,No,11/6/2022
78745,4,No,11/7/2022
00209,71,No,11/8/2022
708918,8,No,11/9/2022
268310,61,No,11/10/2022
954826,72,No,11/11/2022
873924,5,No,11/12/2022
975510,49,No,11/13/2022
398117,8,No,11/14/2022
27898,3,No,11/15/2022
94243,9,No,11/16/2022
506723,67,No,11/17/2022
345023,46,No,11/18/2022
925123,67,No,11/19/2022
69744,55,No,11/20/2022
261621,33,No,11/21/2022
706410,62,No,11/22/2022
79891,49,No,11/23/2022
437322,1,No,11/24/2022
455921,14,No,11/25/2022
72689,18,No,11/26/2022
66502,72,No,11/27/2022
957011,64,No,11/28/2022
699325,69,No,11/29/2022
271219,1,No,11/30/2022
07302,71,No,12/1/2022
54989,66,No,12/2/2022
910114,2,No,12/3/2022
001319,71,No,12/4/2022
931417,11,No,12/5/2022
93081,47,No,12/6/2022
34134,60,No,12/7/2022
764916,11,No,12/8/2022
611420,29,No,12/9/2022
378720,21,No,12/10/2022
25737,48,No,12/11/2022
515621,3,No,12/12/2022
124717,43,No,12/13/2022
67347,5,No,12/14/2022
982215,1,No,12/15/2022
61615,71,No,12/16/2022
122610,8,No,12/17/2022
73185,8,No,12/18/2022
377116,20,No,12/19/2022
82312,71,No,12/20/2022
648612,31,No,12/21/2022
40832,38,No,12/22/2022
738911,2,No,12/23/2022
717623,12,No,12/24/2022
514126,9,No,12/25/2022
10898,11,No,12/26/2022
76238,6,No,12/27/2022
031019,71,No,12/28/2022
519716,42,No,12/29/2022
661918,45,No,12/30/2022
327518,28,No,12/31/2022
350320,43,No,1/1/2023
69017,60,No,1/2/2023
702124,7,No,1/3/2023
962115,25,No,1/4/2023
898214,27,No,1/5/2023
430711,10,No,1/6/2023
014125,27,No,1/7/2023
245026,11,No,1/8/2023
36944,4,No,1/9/2023
389310,68,No,1/10/2023
960315,1,No,1/11/2023
113311,18,No,1/12/2023
01427,26,No,1/13/2023
10496,17,No,1/14/2023
840612,59,No,1/15/2023
18212,30,No,1/16/2023
002321,50,No,1/17/2023
83144,9,No,1/18/2023
146523,3,No,1/19/2023
948119,14,No,1/20/2023
636019,31,No,1/21/2023
05677,7,No,1/22/2023
888413,17,No,1/23/2023
217121,32,No,1/24/2023
90509,2,No,1/25/2023
98023,72,No,1/26/2023
018723,27,No,1/27/2023
147522,7,No,1/28/2023
135713,11,No,1/29/2023
760213,72,No,1/30/2023
11972,4,No,1/31/2023
540611,71,No,2/1/2023
59688,47,No,2/2/2023
51985,57,No,2/3/2023
75167,50,No,2/4/2023
71401,8,No,2/5/2023
223024,48,No,2/6/2023
770625,70,No,2/7/2023
258511,1,No,2/8/2023
799421,8,No,2/9/2023
77172,60,No,2/10/2023
655918,49,No,2/11/2023
471613,29,No,2/12/2023
214312,67,No,2/13/2023
320013,67,No,2/14/2023
61648,6,No,2/15/2023
56309,47,No,2/16/2023
03204,53,No,2/17/2023
913513,69,No,2/18/2023
12127,3,No,2/19/2023
787810,4,No,2/20/2023
10881,56,No,2/21/2023
661425,61,No,2/22/2023
958815,2,No,2/23/2023
64765,12,No,2/24/2023
11746,28,No,2/25/2023
66208,24,No,2/26/2023
103213,68,No,2/27/2023
764120,39,No,2/28/2023
155220,42,No,3/1/2023
862226,6,No,3/2/2023
618821,38,No,3/3/2023
233311,18,No,3/4/2023
570219,4,No,3/5/2023
113425,27,No,3/6/2023
60617,41,No,3/7/2023
067920,50,No,3/8/2023
658523,72,No,3/9/2023
906725,70,No,3/10/2023
906719,44,No,3/11/2023
