new_id,Customer ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
839820,8398-TBIYD,United States,California,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.021570
941818,9418-RUKPH,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347
47121,4712-AUQZO,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716
97116,9711-FJTBX,United States,California,Pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834
290826,2908-ZTPNF,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395
141425,1414-YADCW,United States,California,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773
875618,8756-RDDLT,United States,California,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338
286216,2862-PFNIK,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704384,-122.126703
581617,5816-QVHRX,United States,California,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.157280
443025,4430-YHXGG,United States,California,San Lorenzo,94580,"37.676249, -122.132415",37.676249,-122.132415
688819,6888-SBYAI,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784
739524,7395-XWZOY,United States,California,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258
716925,7169-YWAMK,United States,California,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856
685918,6859-RKMZJ,United States,California,Vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588
272922,2729-VNVAP,United States,California,Vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387
20492,2049-BAFNW,United States,California,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589
384217,3842-QTGDL,United States,California,Walnut Creek,94595,"37.862128, -122.075197",37.862128,-122.075197
716315,7163-OCEQI,United States,California,Walnut Creek,94596,"37.900662, -122.052782",37.900662,-122.052782
978212,9782-LGXMC,United States,California,Walnut Creek,94598,"37.916648, -122.008483",37.916648,-122.008483
59752,5975-BAICR,United States,California,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048
467311,4673-KKSLS,United States,California,Oakland,94605,"37.758019, -122.138678",37.758019,-122.138678
485315,4853-OITSN,United States,California,Oakland,94606,"37.792489, -122.244314",37.792489,-122.244314
980015,9800-OUIGR,United States,California,Oakland,94607,"37.80707, -122.297401",37.807070,-122.297401
23245,2324-EFHVG,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.264370
709413,7094-MSZAO,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708
69073,6907-CQGPN,United States,California,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739
78024,0780-XNZFN,United States,California,Oakland,94618,"37.84551, -122.235181",37.845510,-122.235181
23915,0239-OXEXL,United States,California,Oakland,94619,"37.787186, -122.14633",37.787186,-122.146330
26759,2675-IJRGJ,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175
70497,7049-GKVZY,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228
857717,8577-QSOCG,United States,California,Berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684
37213,3721-CNZHX,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597
2129,0212-ISBBF,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512
358525,3585-YNADK,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391
10997,1099-GODLO,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.266090
68288,6828-HMKWP,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708
147220,1472-TNCWL,United States,California,El Sobrante,94803,"37.963995, -122.288296",37.963995,-122.288296
20807,2080-GKCWQ,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635
219319,2193-SFWQW,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024
565610,5656-JAMLX,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571
34622,3462-BJQQA,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.468580
44220,0442-TDYUO,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.975500
673312,6733-LRIZX,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957
950324,9503-XJUME,United States,California,Bolinas,94924,"37.943087, -122.72379",37.943087,-122.723790
436714,4367-NHWMM,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694
377915,3779-OSWCF,United States,California,Dillon Beach,94929,"38.24458, -122.956268",38.244580,-122.956268
67364,6736-DHUQI,United States,California,Fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873
136018,1360-RCYRT,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442
27246,2724-FJDYW,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723
445118,4451-RWASJ,United States,California,Lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744
346020,3460-TJBWI,United States,California,Marshall,94940,"38.129308, -122.834815",38.129308,-122.834815
59178,5917-HBSDW,United States,California,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024
9561,0956-ACVZC,United States,California,Novato,94947,"38.112166, -122.634384",38.112166,-122.634384
232514,2325-NBPZG,United States,California,Novato,94949,"38.067204, -122.524004",38.067204,-122.524004
44826,4482-FTFFX,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352
88594,8859-DZTGQ,United States,California,Petaluma,94952,"38.237018, -122.77872",38.237018,-122.778720
44013,0440-MOGPM,United States,California,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332
2010,0020-JDNXP,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646
37523,3752-CQSJI,United States,California,San Anselmo,94960,"37.99272, -122.575026",37.992720,-122.575026
50257,5025-GOOKI,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.004740,-122.663717
288710,2887-JPYLU,United States,California,Stinson Beach,94970,"37.921137, -122.657562",37.921137,-122.657562
477017,4770-QAZXN,United States,California,Tomales,94971,"38.240769, -122.901041",38.240769,-122.901041
48963,4896-CPRPF,United States,California,Valley Ford,94972,"38.339996, -122.935056",38.339996,-122.935056
97145,9714-EDSUC,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813
735325,7353-YOWFP,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006
80085,8008-ESFLK,United States,California,Capitola,95010,"36.977025, -121.952864",36.977025,-121.952864
33635,3363-EWLGO,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559
168925,1689-YQBYY,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727
448726,4487-ZYJZK,United States,California,Los Gatos,95032,"37.233034, -121.947427",37.233034,-121.947427
29596,2959-FENLU,United States,California,Los Gatos,95033,"37.160194, -121.945611",37.160194,-121.945611
70812,0708-LGSMF,United States,California,Milpitas,95035,"37.441931, -121.878502",37.441931,-121.878502
76348,7634-HLQJR,United States,California,Moss Landing,95039,"36.863303, -121.781632",36.863303,-121.781632
48718,0487-RPVUM,United States,California,Mount Hermon,95041,"37.051166, -122.056194",37.051166,-122.056194
407921,4079-ULGFR,United States,California,Paicines,95043,"36.525703, -120.952122",36.525703,-120.952122
251624,2516-XSJKX,United States,California,San Juan Bautista,95045,"36.810568, -121.503022",36.810568,-121.503022
5717,0057-QBUQH,United States,California,San Martin,95046,"37.084697, -121.606417",37.084697,-121.606417
659919,6599-SFQVE,United States,California,Santa Clara,95051,"37.348129, -121.98469",37.348129,-121.984690
833126,8331-ZXFOE,United States,California,Santa Clara,95054,"37.393554, -121.965114",37.393554,-121.965114
40036,4003-FUSHP,United States,California,Santa Cruz,95060,"36.993451, -122.098858",36.993451,-122.098858
3565,0356-ERHVT,United States,California,Santa Cruz,95062,"36.974575, -121.991149",36.974575,-121.991149
73255,7325-ENZFI,United States,California,Santa Cruz,95064,"37.007882, -122.065975",37.007882,-122.065975
39208,3920-HIHMQ,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077
61323,0613-WUXUM,United States,California,Soquel,95073,"37.023669, -121.946461",37.023669,-121.946461
445811,4458-KVRBJ,United States,California,San Jose,95110,"37.34667, -121.910019",37.346670,-121.910019
139724,1397-XKKWR,United States,California,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119
809715,8097-OMULG,United States,California,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855
60132,6013-BHCAW,United States,California,San Jose,95117,"37.311088, -121.961786",37.311088,-121.961786
40123,0401-WDBXM,United States,California,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838
338716,3387-PLKUI,United States,California,San Jose,95119,"37.233226, -121.78809",37.233226,-121.788090
60965,6096-EGVTU,United States,California,San Jose,95120,"37.186141, -121.843554",37.186141,-121.843554
508114,5081-NWSUP,United States,California,San Jose,95122,"37.32886, -121.834567",37.328860,-121.834567
25801,2580-ATZSQ,United States,California,San Jose,95123,"37.238758, -121.828375",37.238758,-121.828375
808513,8085-MSNLK,United States,California,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037
96918,9691-HKOVS,United States,California,San Jose,95125,"37.294926, -121.894763",37.294926,-121.894763
988122,9881-VCZEP,United States,California,San Jose,95126,"37.327069, -121.916819",37.327069,-121.916819
875720,8757-TFHHJ,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285
511911,5119-KEPFY,United States,California,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775
91611,0916-KNFAJ,United States,California,San Jose,95133,"37.371862, -121.860349",37.371862,-121.860349
831917,8319-QBEHW,United States,California,San Jose,95134,"37.42765, -121.945416",37.427650,-121.945416
962517,9625-QNLUX,United States,California,San Jose,95138,"37.246064, -121.749494",37.246064,-121.749494
40243,4024-CSNBY,United States,California,Mount Hamilton,95140,"37.382909, -121.634151",37.382909,-121.634151
71102,7110-BDTWG,United States,California,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179
74937,7493-GVFIO,United States,California,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669
69019,0690-SRQID,United States,California,Stockton,95203,"37.954089, -121.329761",37.954089,-121.329761
91144,9114-DPSIA,United States,California,Stockton,95205,"37.965695, -121.260051",37.965695,-121.260051
470021,4700-UBQMV,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029
77117,7711-GQBZC,United States,California,Stockton,95207,"38.002125, -121.324979",38.002125,-121.324979
979514,9795-NREXC,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.216530
85733,8573-CGOCC,United States,California,Stockton,95215,"37.946282, -121.139499",37.946282,-121.139499
73561,7356-AYNJP,United States,California,Stockton,95219,"38.029729, -121.387999",38.029729,-121.387999
628619,6286-SUUWT,United States,California,Arnold,95223,"38.32153, -120.236358",38.321530,-120.236358
48198,4819-HJPIW,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938
86544,8654-DHAOW,United States,California,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817
543817,5438-QMDDL,United States,California,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666
98127,9812-GHVRI,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.027890
122826,1228-ZLNBX,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055
422611,4226-KKDON,United States,California,French Camp,95231,"37.873283, -121.292034",37.873283,-121.292034
383125,3831-YCPUO,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304
744523,7445-WMRBW,United States,California,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085
33084,3308-DGHKL,United States,California,Linden,95236,"38.047746, -121.030499",38.047746,-121.030499
992410,9924-JPRMC,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.142070
805,0080-EMYVY,United States,California,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078
621811,6218-KNUBD,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.407800
73373,7337-CINUD,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431
760914,7609-NRNCA,United States,California,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133
6235,0623-EJQEG,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124
71533,7153-CHRBV,United States,California,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.616890
619816,6198-PNNSZ,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231
331722,3317-VLGQT,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842
413216,4132-POCZS,United States,California,West Point,95255,"38.41935, -120.469545",38.419350,-120.469545
56144,5614-DNZCE,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951
389618,3896-RCYYE,United States,California,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354
963810,9638-JIQYA,United States,California,Ballico,95303,"37.4695, -120.672724",37.469500,-120.672724
372620,3726-TBHQT,United States,California,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262
31909,3190-ITQXP,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825
303913,3039-MJSLN,United States,California,Cressey,95312,"37.420273, -120.66527",37.420273,-120.665270
1783,0178-CIIKR,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056
577417,5774-QPLTF,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422
50109,5010-IPEAQ,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907
899025,8990-YOZLV,United States,California,Hickman,95323,"37.605926, -120.69955",37.605926,-120.699550
306919,3069-SSVSN,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747
52229,5222-IMUKT,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424
668524,6685-XSHHU,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653
890121,8901-UPRHR,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517
38456,3845-FXCYS,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597
585724,5857-XRECV,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018
7253,0725-CXOTM,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423
43435,4343-EJVQB,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.994370
34277,3427-GGZZI,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762
31543,3154-CFSZG,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295
22209,2220-IAHLS,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836
437722,4377-VDHYI,United States,California,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337
493717,4937-QPZPO,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843
292522,2925-VDZHY,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732
698120,6981-TDRFT,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821
34133,3413-CSSTH,United States,California,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753
803322,8033-VCZGH,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049
22414,0224-NIJLP,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917
75423,7542-CYDDM,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357
471823,4718-WXBGI,United States,California,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625
571612,5716-LIBJC,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587
286812,2868-LLSKM,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
298817,2988-QRAJY,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839
7114,0071-NDAFP,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817
732826,7328-ZJAJO,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539
109016,1090-PYKCI,United States,California,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544
305823,3058-WQDRE,United States,California,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799
22791,2279-AXJJK,United States,California,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.193380
90919,0909-SELIE,United States,California,Clearlake Oaks,95423,"39.07116, -122.598542",39.071160,-122.598542
341720,3417-TSCIC,United States,California,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935
10428,1042-HFUCW,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.732030
653715,6537-OTKMY,United States,California,Covelo,95428,"39.83307, -123.178765",39.833070,-123.178765
89995,8999-EXMNO,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701
672520,6725-TPKJO,United States,California,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756
716223,7162-WPHPM,United States,California,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121
159913,1599-MMYRQ,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.924440
882111,8821-KVZKQ,United States,California,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979
643420,6434-TTGJP,United States,California,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272
4210,0042-JVWOJ,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642
13019,0130-SXOUN,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181
233016,2330-PQGDQ,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.506080
145221,1452-UZOSF,United States,California,Guerneville,95446,"38.52576, -123.013347",38.525760,-123.013347
209725,2097-YVPKN,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422
85973,8597-CTXVJ,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019
66318,6631-HMANX,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.934960,-122.792243
99622,9962-BFPDU,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585
63948,6394-HHHZM,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.772140
599512,5995-LFTLE,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083
66524,0665-XHDJU,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549
82658,8265-HKSOW,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726
35446,3544-FBCAS,United States,California,Philo,95466,"39.094102, -123.500853",39.094102,-123.500853
475916,4759-PXTAN,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516
70544,7054-DMVAS,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.252110
342813,3428-MMGUB,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.979320
65492,6549-BTYPG,United States,California,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923
782310,7823-JSOAG,United States,California,Sonoma,95476,"38.25485, -122.461799",38.254850,-122.461799
370518,3705-RHRFR,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.234220
937425,9374-YOLBJ,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693
907411,9074-KGVOX,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578
61284,6128-DAFVY,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818
993317,9933-QRGTX,United States,California,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044
50667,5066-GFJMM,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.154280
26617,2661-GKBTK,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897
4588,0458-HEUZG,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144
726823,7268-WNTCP,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201
82422,0824-VWDPO,United States,California,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255
840923,8409-WQJUX,United States,California,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757
257810,2578-JQPHZ,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485
32786,3278-FSIXX,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.943380,-123.831799
974621,9746-UGFAC,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.930370
294611,2946-KIQSP,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
6251,0625-AFOHS,United States,California,Ferndale,95536,"40.4785, -124.301372",40.478500,-124.301372
463615,4636-OLWOE,United States,California,Fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504
46855,4685-ERGHK,United States,California,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144
8858,0885-HMGPY,United States,California,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329
500315,5003-OKNNK,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841
720816,7208-PSIHR,United States,California,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011
401226,4012-ZTHBR,United States,California,Kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325
48923,0489-WMEMG,United States,California,Korbel,95550,"40.7666, -123.80458",40.766600,-123.804580
743526,7435-ZNUYY,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051
135425,1354-YZFNB,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327
29856,2985-FMWYF,United States,California,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913
28125,2812-ENYMO,United States,California,Orick,95555,"41.336354, -124.044354",41.336354,-124.044354
27178,2717-HVIZY,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958
34227,3422-GALYP,United States,California,Phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487
289023,2890-WFBHU,United States,California,Salyer,95563,"40.89866, -123.539754",40.898660,-123.539754
32723,0327-WFZSY,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977
79778,7977-HXJKU,United States,California,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739
70333,7033-CLAMM,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895
8646,0864-FVJNJ,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381
73569,7356-IWLFW,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449
954116,9541-PWTWO,United States,California,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847
396722,3967-VQOGC,United States,California,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474
63083,6308-CQRBU,United States,California,Zenia,95595,"40.170357, -123.417298",40.170357,-123.417298
1863,0186-CAERR,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766
304319,3043-SUDUA,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036
54422,5442-BHQNG,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383
216918,2169-RRLFW,United States,California,Capay,95607,"38.681651, -122.130569",38.681651,-122.130569
587215,5872-OEQNH,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011
88737,8873-GLDMH,United States,California,Courtland,95615,"38.311609, -121.554034",38.311609,-121.554034
569610,5696-JVVQY,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813
89462,8946-BFWSG,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559
5478,0547-HURJB,United States,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917
884512,8845-LWKGE,United States,California,El Dorado,95623,"38.63153, -120.842609",38.631530,-120.842609
69114,0691-NIKRI,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719
502210,5022-JNQEQ,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193
324922,3249-VHRIP,United States,California,Fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613
37362,3736-BLEPA,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403
470112,4701-LKOZD,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141
660317,6603-QWSPR,United States,California,Galt,95632,"38.274451, -121.259201",38.274451,-121.259201
992117,9921-QFQUL,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669
192926,1929-ZCBHE,United States,California,Georgetown,95634,"38.9386, -120.785514",38.938600,-120.785514
437813,4378-MYPGO,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718
412912,4129-LYCOI,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,-122.196202
779810,7798-JVXYM,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886
864719,8647-SDTWQ,United States,California,Hood,95639,"38.375325, -121.507935",38.375325,-121.507935
26965,2696-ECXKC,United States,California,Ione,95640,"38.33788, -120.954202",38.337880,-120.954202
208111,2081-KJSQF,United States,California,Isleton,95641,"38.154823, -121.601358",38.154823,-121.601358
33233,3323-CPBWR,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866
33843,3384-CTMSF,United States,California,Lincoln,95648,"38.922812, -121.312005",38.922812,-121.312005
90218,0902-RFHOF,United States,California,Loomis,95650,"38.809175, -121.171375",38.809175,-121.171375
771818,7718-RXDGG,United States,California,Newcastle,95658,"38.883224, -121.15918",38.883224,-121.159180
10256,1025-FALIX,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624
345122,3451-VAWLI,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251
340717,3407-QGWLG,United States,California,Roseville,95661,"38.736685, -121.251984",38.736685,-121.251984
234723,2347-WKKAE,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872
87354,8735-DCXNF,United States,California,Pilot Hill,95664,"38.803731, -121.043799",38.803731,-121.043799
32149,3214-IYUUQ,United States,California,Pine Grove,95665,"38.400264, -120.641274",38.400264,-120.641274
193621,1936-UAFEH,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114
358716,3587-PMCOY,United States,California,Placerville,95667,"38.733714, -120.795213",38.733714,-120.795213
102712,1027-LKKQQ,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614
714824,7148-XZPHA,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913
530920,5309-TAIKL,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.688764,-121.457596
685618,6856-RAURS,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536
877812,8778-LMWTJ,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325
97179,9717-IOAAF,United States,California,Rocklin,95677,"38.7904, -121.236973",38.790400,-121.236973
284511,2845-KDHVX,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074
84819,0848-SOMKO,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092
153522,1535-VTJOQ,United States,California,Thornton,95686,"38.157794, -121.520223",38.157794,-121.520223
636820,6368-TZZDT,United States,California,Vacaville,95687,"38.333133, -121.920151",38.333133,-121.920151
94326,0943-ZQPXH,United States,California,Vacaville,95688,"38.419088, -122.024568",38.419088,-122.024568
12932,1293-BSEUN,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668
130220,1302-TPUBN,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287
9273,0927-CNGRH,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.791530
860815,8608-OZTLB,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814
